YEAR_MONTH,SECTOR_CODE,VOLUME,VALUE,WHO_ATC_CODE,MUNICIPALITY
202007,P,20,497.3,A10BA02,Hørsholm
202007,P,116,1566.0,A10BA02,Holbæk
202007,P,4,1111.1,A10AB05,Norddjurs
202007,P,-1,-864.0,A10BJ05,Favrskov
202007,P,2,1693.68,A10AE56,Lyngby-Taarbæk
202008,P,22,3888.28,A10AB05,Nordfyn
202008,P,14,9953.58,A10BJ02,Bornholm
202008,P,33,763.25,A10BA02,Furesø
202008,P,8,7333.22,A10BH05,Gribskov
202007,P,3,36.0,A10BA02,Viborg
202007,P,11,125.4,A10BA02,Gladsaxe
202007,P,56,26279.68,A10AE06,Aarhus
202007,P,16,590.0,A10BB09,Greve
202008,P,3,1129.47,A10AE04,Rebild
202007,P,53,14847.02,A10AD05,Vejle
202007,P,1,769.3,A10BH04,København
202007,P,4,587.76,A10BX02,Guldborgsund
202007,P,1,762.32,A10BD15,Glostrup
202008,P,8,2614.8,A10AE04,Viborg
202008,P,2,588.14,A10AB05,Helsingør
202008,P,13,3314.38,A10BD15,Aarhus
202008,P,2,39.6,A10BB12,Other
202008,P,11,2937.67,A10AB05,Tønder
202008,P,3,2404.83,A10BD07,Morsø
202008,P,11,350.0,A10BB12,Nordfyn
202008,P,7,2108.05,A10BK01,Randers
202008,P,1,714.12,A10BD07,Greve
202008,P,18,5565.06,A10BH05,Hvidovre
202008,P,13,4212.0,A10BK01,Køge
202007,P,1,914.55,A10BD08,Gladsaxe
202007,P,43,12689.73,A10AB05,Svendborg
202008,P,-1,-347.0,A10BD20,Sorø
202008,P,1,316.9,A10BD20,Langeland
202008,P,5,945.3,A10AB05,Odense
202008,P,6,3110.34,A10BH01,Horsens
202008,P,3,2978.91,A10BK03,Gribskov
202007,P,47,30679.72,A10BJ06,Herlev
202008,P,7,7049.0,A10BK03,Næstved
202008,S,1,223.5,A10AE04,Herlev
202008,P,3,1012.86,A10AB05,Ringkøbing-Skjern
202008,P,5,1402.39,A10BH01,Herning
202007,P,598,7500.64,A10BA02,Høje-Taastrup
202007,P,25,11495.25,A10AE06,Roskilde
202008,P,15,4898.17,A10BK03,København
202008,P,13,3046.47,A10BD08,Esbjerg
202008,P,2,3459.76,A10BJ02,Lyngby-Taarbæk
202007,P,2,459.65,A10BD07,Langeland
202007,P,40,18072.8,A10AE06,Tønder
202007,P,16,14823.2,A10BH05,Ballerup
202007,P,3,1091.7,A10BB07,Gladsaxe
202007,P,6,6291.6,A10BK01,Furesø
202008,P,2,645.6,A10BK01,Egedal
202008,P,-1,-234.0,A10AC01,Aarhus
202008,P,-1,-1003.28,A10BD20,København
202008,P,-1,-265.0,A10AB01,Horsens
202008,P,42,44536.31,A10BJ02,Jammerbugt
202008,P,23,5132.91,A10BD07,Frederiksberg
202008,P,6,1855.02,A10BH05,Brøndby
202007,P,7,1970.0,A10BH01,Lolland
202007,P,1,846.84,A10AE56,Hillerød
202007,P,2,2068.0,A10BK03,Albertslund
202007,P,5,857.8,A10AB06,Horsens
202008,P,14,10734.78,A10BD07,Aarhus
202008,P,6,997.26,A10AB05,Hillerød
202008,P,5,7941.8,A10BJ02,Mariagerfjord
202008,P,3,2724.95,A10BH05,Ikast-Brande
202008,P,1,223.78,A10BD08,Guldborgsund
202008,P,20,5269.4,A10AB01,Assens
202008,P,4,1477.76,A10AD05,Gentofte
202008,P,1,608.0,A10BH01,Nordfyn
202007,P,0,0.0,A10AB01,Næstved
202007,P,22,15326.1,A10BJ02,Helsingør
202007,P,13,148.2,A10BA02,Fredensborg
202008,P,7,5009.27,A10BD08,Egedal
202008,P,5,3632.14,A10BD08,Skanderborg
202008,P,6,1986.0,A10BD20,Skive
202007,P,2,535.2,A10AB05,Esbjerg
202007,P,1,171.0,A10AB05,Bornholm
202007,P,11,11120.31,A10BK03,Vallensbæk
202008,P,27,9096.78,A10AE04,Haderslev
202008,P,12,4051.44,A10AB05,Lyngby-Taarbæk
202008,P,72,32614.32,A10AE06,Tønder
202008,P,7,7467.08,A10BJ02,Gentofte
202008,P,19,8916.32,A10AE06,Ringkøbing-Skjern
202007,P,28,9987.86,A10AE04,Ishøj
202007,P,2,489.6,A10BD07,Holstebro
202007,P,2,3443.08,A10BJ02,Vesthimmerland
202007,P,0,0.0,A10AB01,Hedensted
202008,P,3,2300.31,A10BD07,Holbæk
202008,P,5,4105.0,A10BH03,Aalborg
202008,P,1,22.0,A10BA02,Høje-Taastrup
202008,P,3,888.48,A10AB05,Vejle
202008,P,7,175.91,A10BB12,Jammerbugt
202008,P,2,1949.68,A10BJ06,Hørsholm
202008,P,3,40.47,A10BB12,Faaborg-Midtfyn
202007,P,2,1942.9,A10BD20,Varde
202007,P,10,5920.0,A10BJ06,Egedal
202008,P,10,9191.35,A10BH05,Aarhus
202008,P,15,5317.35,A10AB05,Lyngby-Taarbæk
202008,P,5,810.31,A10BX02,Thisted
202008,P,1,955.0,A10BD20,Rødovre
202007,P,5,5446.45,A10BK01,Bornholm
202007,P,48,22525.44,A10AE06,Hjørring
202007,P,2,479.32,A10AB01,Hjørring
202007,P,4,1152.16,A10AE04,Høje-Taastrup
202007,P,19,301.87,A10BB12,Slagelse
202008,P,-2,-565.22,A10AD05,Jammerbugt
202008,P,1,255.25,A10AB06,Aarhus
202008,P,2,1360.96,A10BH05,Frederikssund
202008,P,5,125.65,A10BB12,København
202008,P,23,377.0,A10BB12,Slagelse
202008,P,4,3885.8,A10BD20,Ballerup
202008,P,13,6149.0,A10AE06,Lolland
202008,P,13,415.0,A10BB12,Gladsaxe
202008,P,1,766.0,A10BJ06,Other
202008,P,8,8133.04,A10BH05,Tønder
202008,P,3,567.18,A10AB05,Horsens
202008,P,-4,-921.08,A10BD07,Høje-Taastrup
202008,P,2,1277.0,A10BJ06,Aarhus
202007,P,48,11316.4,A10BD08,Sønderborg
202007,P,1,358.24,A10BD15,Kalundborg
202007,P,1,1632.01,A10BJ02,Hillerød
202008,P,37,26214.76,A10BJ02,Roskilde
202008,P,31,20704.28,A10BJ06,Furesø
202008,P,86,1763.0,A10BA02,Svendborg
202007,P,-1,-21.0,A10BA02,Horsens
202007,P,16,177.0,A10BA02,Horsens
202007,P,9,8360.7,A10BD08,Kalundborg
202007,P,29,13268.48,A10AE06,Lyngby-Taarbæk
202008,P,1,158.8,A10AB05,Gribskov
202008,P,-4,-1397.48,A10BK03,Gribskov
202008,P,2,2178.58,A10BK01,Hillerød
202008,P,181,2419.96,A10BA02,Faxe
202008,P,5,1275.0,A10AB06,Varde
202008,P,37,24749.93,A10BJ06,Fredensborg
202008,P,22,3888.28,A10AB05,Hvidovre
202007,P,1,846.84,A10AE56,Fanø
202007,P,16,11075.52,A10BJ02,Skive
202007,P,1,27.0,A10BB09,Frederikssund
202008,P,5,5038.65,A10BK03,København
202008,P,1,894.29,A10BD08,Holstebro
202008,P,10,260.0,A10BB09,Næstved
202008,P,3,792.0,A10BD08,Horsens
202008,P,2,430.28,A10AE06,Vejen
202008,P,4,3896.0,A10BH01,Rudersdal
202008,P,2,2014.0,A10BK03,Lolland
202007,P,1,34.0,A10BB12,København
202007,P,21,283.5,A10BA02,Nyborg
202007,P,3,2355.0,A10BD07,Rødovre
202007,P,1,278.16,A10AB05,Rødovre
202008,P,-4,-1144.0,A10AD05,Lyngby-Taarbæk
202008,P,45,45272.03,A10BK03,Ringkøbing-Skjern
202008,P,3,2914.35,A10BD20,Esbjerg
202008,P,-2,-1763.38,A10BD15,Aabenraa
202008,P,4,1091.0,A10AD05,Ærø
202008,P,9,7014.45,A10BD07,Næstved
202008,P,80,37840.0,A10AE06,Slagelse
202008,P,39,25070.0,A10BJ06,Odder
202008,P,25,17775.31,A10BJ02,Haderslev
202008,P,29,50080.21,A10BJ02,Horsens
202007,P,2,317.6,A10AB05,Syddjurs
202007,P,3,2804.13,A10BH05,Randers
202007,P,15,10552.14,A10BJ02,København
202008,P,2,669.6,A10BK02,Vordingborg
202008,P,15,23836.05,A10BJ02,Svendborg
202008,P,3,308.0,A10BB09,Randers
202008,P,3,2142.36,A10BD07,Allerød
202008,P,9,8222.25,A10BH05,Vesthimmerland
202008,P,7,7410.74,A10BJ02,Brøndby
202008,P,93,31388.3,A10AE04,Slagelse
202008,P,1,1103.0,A10BK01,Høje-Taastrup
202008,P,16,1148.8,A10BA02,Vordingborg
202008,P,7,7049.0,A10BK03,Syddjurs
202008,P,11,5046.83,A10AE06,Herning
202008,P,-2,-730.96,A10BK01,Helsingør
202008,P,8,574.56,A10BA02,København
202007,P,4,1791.8,A10BH01,København
202007,P,4,3899.36,A10BJ06,Roskilde
202007,P,1,321.0,A10BK01,Herning
202007,P,1,238.08,A10AC01,Odder
202008,P,8,7943.76,A10BK03,Favrskov
202008,P,4,2862.44,A10BD08,Odsherred
202008,P,1,717.83,A10BJ01,Kolding
202008,P,-1,-1078.16,A10BK01,Horsens
202008,P,23,3933.0,A10AB05,Bornholm
202008,P,7,6945.12,A10BK03,København
202008,P,-1,-1043.0,A10BD20,Esbjerg
202008,P,4,3638.42,A10BH05,Odsherred
202007,P,60,28156.8,A10AE06,Frederiksberg
202007,S,1,652.76,A10BJ06,Herlev
202007,P,1,744.52,A10BD08,Næstved
202008,P,3,2924.52,A10BJ06,Odense
202008,P,182,1905.15,A10BA02,Hørsholm
202008,P,-1,-1064.7,A10BK01,Esbjerg
202008,P,-2,-657.68,A10BK01,Horsens
202008,P,-1,-120.98,A10BB09,Køge
202008,P,1,275.0,A10AD05,Middelfart
202008,P,32,9947.29,A10AE04,Silkeborg
202008,P,11,8566.39,A10BD07,Haderslev
202008,P,13,9646.0,A10BJ02,Aarhus
202008,P,15,15976.74,A10BJ02,Holbæk
202008,P,131,87492.28,A10BJ06,Odense
202008,P,5,1772.45,A10AB05,Rudersdal
202008,P,1,766.0,A10BJ06,Gentofte
202008,P,1,518.39,A10BH01,Rødovre
202007,P,-2,-234.0,A10BB09,Vesthimmerland
202008,P,43,12689.73,A10AB05,Holbæk
202008,P,1,769.3,A10BH04,Vesthimmerland
202008,P,30,11464.5,A10AE05,Morsø
202008,P,8,333.2,A10BA02,Holbæk
202008,P,11,2949.6,A10AB05,Viborg
202008,P,2,470.32,A10BD07,København
202008,P,3,996.87,A10BD20,Favrskov
202008,P,1,274.46,A10AD05,Hedensted
202008,P,1,587.1,A10BD19,Favrskov
202008,P,8,168.0,A10BA02,Middelfart
202008,P,17,17131.41,A10BK03,Sønderborg
202008,P,5,4391.37,A10BD08,Hvidovre
202008,P,1,264.82,A10AB04,Aalborg
202008,P,3,659.73,A10BD13,Randers
202008,P,9,9276.73,A10BK01,Lyngby-Taarbæk
202008,P,1,120.98,A10BB09,Lolland
202008,P,4,6354.84,A10BJ02,Herning
202008,P,16,7508.48,A10AE06,Gentofte
202008,P,8,7000.1,A10BD08,Aalborg
202008,P,0,0.0,A10BK03,Middelfart
202008,P,1,427.91,A10BH01,Frederikshavn
202008,P,2,672.0,A10BD20,Vejen
202008,P,27,8729.01,A10BK03,København
202008,P,10,4654.48,A10AE06,København
202008,P,6,1060.44,A10AB05,Albertslund
202008,P,9,2424.84,A10AC01,København
202008,P,77,1810.3,A10BA02,Mariagerfjord
202008,P,1,821.0,A10BH03,Rudersdal
202008,P,50,23650.0,A10AE06,Middelfart
202008,P,6,1646.76,A10AD05,Ringkøbing-Skjern
202008,P,18,6013.43,A10BK03,Hvidovre
202008,P,18,3181.32,A10AB05,Odder
202008,P,2,310.0,A10BX02,Hjørring
202008,P,133,1744.96,A10BA02,Middelfart
202008,P,1,881.69,A10BD15,Sønderborg
202008,P,21,283.5,A10BA02,Aabenraa
202008,P,19,12647.54,A10BJ06,København
202008,P,16,3570.72,A10BD07,Mariagerfjord
202008,P,3,950.7,A10BD20,Greve
202008,P,8,2473.36,A10BH05,Halsnæs
202008,P,5,831.05,A10AB05,Herlev
202008,P,8,2409.2,A10BK01,Haderslev
202008,P,30,28409.76,A10BH01,Slagelse
202008,P,7,3311.0,A10AE06,Hillerød
202008,P,22,5610.0,A10AB06,Mariagerfjord
202008,P,1,424.23,A10BH01,Gentofte
202008,P,4,4357.16,A10BK01,Gentofte
202008,P,4,2073.56,A10BH01,Høje-Taastrup
202008,P,-3,-2212.8,A10BD07,Køge
202008,P,2,1755.6,A10AE56,Jammerbugt
202008,P,0,0.0,A10AE04,Hørsholm
202008,P,29,8733.35,A10BK01,København
202008,P,6,1615.98,A10AB01,Lolland
202008,P,10,4571.95,A10AE06,Langeland
202008,P,1,1103.0,A10BK01,Sorø
202008,P,8,8124.92,A10BK03,Skive
202008,P,38,866.45,A10BA02,Høje-Taastrup
202008,P,1,413.23,A10BH01,Odense
202008,P,17,5119.55,A10BK01,Halsnæs
202008,P,40,926.65,A10BA02,Rudersdal
202008,P,7,728.0,A10BB09,København
202008,P,5,1301.09,A10BD15,Kolding
202008,P,3,718.62,A10BD07,Vejle
202007,P,1,264.82,A10AB04,Kerteminde
202008,P,7,1200.92,A10AB06,Horsens
202008,P,6,1944.0,A10BK01,Viborg
202007,P,4,6854.28,A10BJ02,Vesthimmerland
202007,P,4,3816.0,A10BK01,Favrskov
202008,P,1,324.0,A10BK01,Holstebro
202008,P,9,7010.61,A10BD07,Brønderslev
202008,P,3,46.5,A10BA02,Vejle
202008,P,1,70.0,A10BA02,Bornholm
202008,P,88,57317.36,A10BJ06,Herning
202008,P,2,1922.04,A10BK01,Other
202007,P,1,75.8,A10BB09,Lyngby-Taarbæk
202007,P,10,120.0,A10BA02,Albertslund
202007,P,49,18725.35,A10AE05,Slagelse
202007,P,1,579.93,A10AD05,Morsø
202007,P,34,15955.52,A10AE06,Tårnby
202008,P,-4,-3086.0,A10BD07,Sønderborg
202008,P,24,25354.08,A10BJ02,Guldborgsund
202008,P,10,3376.2,A10AB05,Frederikshavn
202008,P,5,3889.45,A10BD07,Varde
202008,P,5,5008.56,A10BD20,Haderslev
202008,P,51,9013.74,A10AB05,Ikast-Brande
202008,P,7,1677.27,A10BD07,Slagelse
202008,P,3,765.75,A10AB06,Hillerød
202008,P,1,713.0,A10BJ01,Glostrup
202007,P,1,1589.78,A10BJ02,Middelfart
202008,P,1,821.0,A10BH03,Albertslund
202008,P,5,1198.05,A10BD07,Sorø
202008,P,10,2727.5,A10AD05,Lyngby-Taarbæk
202008,P,3,961.29,A10BK01,Frederikshavn
202008,P,53,9367.22,A10AB05,Holbæk
202008,P,1,113.54,A10AC01,Næstved
202008,P,26,9935.9,A10AE05,Ikast-Brande
202007,P,20,20377.0,A10BK03,Jammerbugt
202007,P,-4,-4258.8,A10BK01,Stevns
202008,P,-1,-302.35,A10AD05,Aalborg
202008,P,1,707.45,A10BD07,Gentofte
202008,P,1,795.68,A10BD15,Fredericia
202008,P,9,6540.52,A10BD08,Roskilde
202008,P,4,1288.0,A10BD20,Kalundborg
202007,P,5,1406.0,A10BH01,Assens
202007,P,4,1236.68,A10BH05,Fanø
202008,P,48,528.0,A10BA02,Sorø
202008,P,6,1415.4,A10BD08,Ikast-Brande
202008,P,21,6324.15,A10BK01,Næstved
202008,P,1,984.75,A10BD20,Odder
202008,P,4,2837.82,A10BJ02,København
202008,P,6,9502.02,A10BJ02,Rødovre
202008,P,29,50133.7,A10BJ02,Aalborg
202008,P,3,1074.72,A10BH02,Frederikssund
202008,P,4,1100.0,A10AD05,Frederiksberg
202008,P,41,451.0,A10BA02,Ringkøbing-Skjern
202008,P,24,8638.5,A10BH02,Aalborg
202008,P,8,574.4,A10BA02,Hørsholm
202008,P,53,37572.14,A10BJ02,Faxe
202008,P,1,849.0,A10BD07,Ballerup
202007,P,1,717.0,A10BD07,Køge
202007,P,14,4749.92,A10BK03,Nyborg
202007,P,33,16203.0,A10AE06,Aalborg
202007,P,1,75.8,A10BB09,Silkeborg
202008,P,4,1417.96,A10AB05,Hvidovre
202008,P,9,4660.57,A10BH01,Aarhus
202007,P,5,1359.76,A10AC01,Kolding
202007,P,128,44318.5,A10AE04,Gribskov
202007,P,1,1043.0,A10BD20,Thisted
202007,P,3,531.99,A10AB05,Thisted
202008,P,3,476.4,A10BX02,Tønder
202008,P,1,107.07,A10AB01,Furesø
202008,P,1,714.12,A10BD07,Assens
202008,P,0,0.0,A10BD08,Frederiksberg
202008,P,1,1016.19,A10BH03,Odsherred
202008,P,11,1881.0,A10AB05,Holstebro
202007,P,17,27252.29,A10BJ02,Slagelse
202007,P,20,10052.2,A10AE06,Færøerne
202008,P,43,27635.86,A10BJ06,Norddjurs
202008,P,0,0.0,A10BB12,Rudersdal
202008,P,7,147.0,A10BA02,Brøndby
202008,P,3,79.0,A10BB09,Vejle
202008,P,13,3028.75,A10BD08,Randers
202007,P,1,769.3,A10BH04,Hedensted
202007,P,50,8837.0,A10AB05,Sønderborg
202007,P,-1,-930.0,A10BH01,Helsingør
202007,P,7,11243.31,A10BJ02,Høje-Taastrup
202007,P,-1,-354.53,A10BK03,Syddjurs
202007,P,5,193.0,A10BB09,Odsherred
202007,P,15,3352.5,A10AE04,Kerteminde
202007,P,2,2091.76,A10BJ02,København
202007,P,2,627.5,A10AE04,Silkeborg
202008,P,570,5988.6,A10BA02,Skanderborg
202008,P,4,1339.2,A10BK02,Solrød
202008,P,2,672.0,A10BD20,Horsens
202008,P,4,860.56,A10AE06,Syddjurs
202008,P,4,3885.8,A10BD20,Guldborgsund
202008,P,156,71557.46,A10AE06,Ringkøbing-Skjern
202008,P,1,769.3,A10BH04,Randers
202008,P,76,1026.0,A10BA02,Roskilde
202008,P,6,1923.3,A10BK01,Tønder
202008,P,11,3697.1,A10AE04,Aabenraa
202008,P,459,4729.65,A10BA02,Norddjurs
202008,P,8,4875.28,A10BJ06,Herlev
202008,P,6,4253.68,A10BJ02,København
202007,P,7,1677.27,A10BD07,Hjørring
202007,P,1,814.22,A10BD15,København
202007,P,1,155.0,A10BB01,Kolding
202007,P,10,718.2,A10BA02,Mariagerfjord
202008,P,9,5068.17,A10AE06,København
202008,P,10,2590.12,A10AB05,Vejle
202008,P,6,1584.0,A10BD08,Kolding
202008,P,2,1993.62,A10BK02,Favrskov
202008,P,15,4192.0,A10BH01,Slagelse
202008,P,2,1747.06,A10BD08,Esbjerg
202007,P,32,12228.8,A10AE05,Esbjerg
202008,P,21,3555.96,A10AB05,Fredericia
202008,P,1,31.1,A10BB12,Gladsaxe
202007,P,36,12082.41,A10BK03,Glostrup
202008,P,4,7528.08,A10BJ02,Sorø
202008,P,54,38355.56,A10BJ02,Vejle
202008,P,2,1078.68,A10AD05,Faxe
202008,P,471,4960.0,A10BA02,København
202007,P,2,764.3,A10AE05,Ikast-Brande
202007,P,1,70.0,A10BA02,Rødovre
202008,P,3,1782.03,A10BJ06,Ringsted
202008,P,5,1316.0,A10AB01,Thisted
202008,P,2,1168.46,A10BJ05,Ikast-Brande
202008,P,3,1968.0,A10BJ05,Aarhus
202008,P,8,2835.92,A10AB05,Randers
202008,P,2,764.3,A10AE05,Halsnæs
202008,P,30,8641.2,A10AE04,Morsø
202008,P,7,2251.9,A10BK01,Slagelse
202008,P,-4,-3067.08,A10BD07,Kerteminde
202008,P,3,788.39,A10AB05,Lolland
202008,P,5,4857.25,A10BD20,Rudersdal
202008,P,4,1236.68,A10BH05,Norddjurs
202008,P,8,2219.67,A10AC01,Lolland
202008,P,5,1602.15,A10BK01,Ringsted
202008,P,2,447.56,A10BD08,København
202008,P,19,6735.31,A10AB05,Vejle
202008,P,4,100.0,A10BA02,Ikast-Brande
202008,P,9,4257.0,A10AE06,Greve
202008,P,2,752.98,A10AE04,Ikast-Brande
202008,P,55,35300.29,A10BJ06,Gribskov
202008,P,3,1726.44,A10BJ05,Frederikshavn
202007,P,3,1890.66,A10BJ06,Holbæk
202007,P,1,124.92,A10BB12,Faxe
202007,P,2,2097.2,A10BK01,Odsherred
202007,P,3,426.0,A10BX02,Frederiksberg
202008,P,11,1875.44,A10AB05,Kalundborg
202008,P,1,952.86,A10BD20,Egedal
202008,P,2,2195.52,A10BK01,Kolding
202008,P,23,7563.32,A10BK01,Frederikssund
202007,P,5,3882.0,A10BD07,Varde
202008,P,1,716.72,A10BD07,Holstebro
202008,P,6,6099.78,A10BH05,Kolding
202008,P,4,2069.24,A10BH01,Favrskov
202008,P,3,2200.8,A10BD08,Esbjerg
202007,P,4,1038.53,A10AE06,Hillerød
202007,P,1,202.0,A10AC01,Fanø
202008,P,1,619.22,A10BJ06,Aabenraa
202008,P,12,8694.7,A10BJ02,Gladsaxe
202008,P,3,1065.07,A10BH01,Morsø
202008,P,5,1819.5,A10BB07,Ballerup
202008,P,1,31.1,A10BB12,Middelfart
202008,P,5,573.7,A10AB01,Odense
202008,P,71,1455.5,A10BA02,Vesthimmerland
202007,P,1,261.0,A10BG03,Lolland
202008,P,4,1104.0,A10AD05,Svendborg
202008,P,28,266.0,A10BA02,Tårnby
202008,P,1,542.0,A10AD05,Lemvig
202008,P,1,1917.64,A10BD21,Odense
202008,P,1,487.99,A10AD05,Frederiksberg
202008,P,2,3162.3,A10BJ02,Lejre
202008,P,4,1114.0,A10BH01,Tønder
202008,P,1,886.0,A10AE56,Ringsted
202008,P,7,502.6,A10BA02,Solrød
202008,P,13,933.4,A10BA02,Syddjurs
202008,P,21,5655.93,A10AB01,Randers
202007,P,2,1126.26,A10AE06,Frederikshavn
202008,P,1,728.95,A10BD08,Jammerbugt
202008,P,4,2624.0,A10BJ05,Kolding
202008,S,1,605.98,A10BH01,Esbjerg
202008,P,8,8056.0,A10BK03,Varde
202008,P,68,43653.02,A10BJ06,Lyngby-Taarbæk
202008,P,3,1689.39,A10AE06,Viborg
202008,P,78,17433.0,A10AE04,Silkeborg
202008,P,1,169.18,A10AB05,Langeland
202008,P,-6,-1342.68,A10BD08,Glostrup
202008,P,70,72348.02,A10BK01,Aarhus
202008,P,1,952.86,A10BD20,Other
202008,P,-1,-75.8,A10BB09,Hjørring
202008,P,5,789.35,A10AB05,Næstved
202008,P,7,4373.1,A10BJ06,Svendborg
202008,P,10,5760.8,A10AE04,Greve
202007,P,0,-3.0,A10BB12,Sønderborg
202008,P,55,9720.7,A10AB05,Egedal
202008,P,2,675.24,A10AB05,Hedensted
202008,P,10,2235.0,A10AE04,Thisted
202008,P,1,262.52,A10AB04,Slagelse
202008,P,0,0.0,A10BD08,Helsingør
202008,P,5,1317.8,A10AB01,Roskilde
202008,P,5,1363.75,A10AD05,Svendborg
202008,P,-3,-3009.84,A10BD20,Sønderborg
202008,P,55,25006.43,A10AE06,Hedensted
202008,P,1,1586.23,A10BJ02,Fredericia
202008,P,2,1847.9,A10BH05,Ringkøbing-Skjern
202008,P,2,1150.96,A10BJ05,Norddjurs
202008,P,27,4617.0,A10AB05,Høje-Taastrup
202008,P,1,191.35,A10AB05,Holbæk
202008,P,9,5184.72,A10AE04,Lyngby-Taarbæk
202008,P,1,3491.25,A10BJ02,Slagelse
202008,P,9,2394.48,A10AB04,Silkeborg
202008,P,12,6955.15,A10BJ05,Kolding
202008,P,2,1238.44,A10BJ06,Dragør
202008,P,3,1726.44,A10BJ05,Fredensborg
202008,P,1,107.0,A10BB09,Holbæk
202008,P,10,416.5,A10BA02,København
202008,P,1,170.0,A10BX02,Gladsaxe
202008,P,87,55859.2,A10BJ06,Tårnby
202008,P,-1,-120.98,A10BB09,Tønder
202008,P,3,715.72,A10BD07,Holstebro
202008,P,9,2368.8,A10AB01,Morsø
202008,P,20,220.0,A10BA02,Brøndby
202008,P,1,518.39,A10BH01,Gladsaxe
202008,P,4,1315.36,A10BK01,Tårnby
202008,P,13,3491.96,A10AC01,Odsherred
202008,P,13,2901.21,A10BD07,Gribskov
202008,P,3,927.51,A10BH05,Tårnby
202008,P,11,3400.87,A10BH05,Køge
202008,P,4,3811.44,A10BD20,Skive
202008,P,2,995.26,A10BB07,Struer
202008,P,31,17857.66,A10BJ05,Aabenraa
202008,P,2,1426.0,A10BJ01,Mariagerfjord
202008,P,2,640.86,A10BK01,Favrskov
202008,P,3,2927.55,A10BH01,Kerteminde
202008,P,1,324.13,A10BH01,Aabenraa
202008,P,1,750.97,A10BJ01,Rødovre
202008,P,1,269.33,A10AB01,Odsherred
202008,P,8,2154.64,A10AB01,Aalborg
202008,P,6,1060.44,A10AB05,København
202008,P,218,58846.48,A10AC01,Aarhus
202008,P,36,9719.22,A10AC01,Rebild
202008,P,5,3635.62,A10BD08,Høje-Taastrup
202008,P,3,2379.69,A10BD15,Rudersdal
202008,P,1,539.34,A10AD05,Frederikshavn
202008,P,37,2656.6,A10BA02,Aabenraa
202008,P,5,1346.65,A10AB01,Billund
202008,P,53,34542.39,A10BJ06,Ballerup
202008,P,1,1016.63,A10BH05,Favrskov
202008,P,33,33175.43,A10BK03,Randers
202008,P,13,6035.43,A10AE06,Tårnby
202008,P,7,1739.18,A10BD15,Mariagerfjord
202008,P,21,19862.16,A10BH01,Kolding
202008,P,1,215.14,A10AE06,Mariagerfjord
202008,S,10,2780.0,A10BH01,Aarhus
202008,P,3,2927.55,A10BH01,Rødovre
202008,P,2,439.82,A10BD13,Other
202008,P,1,1077.42,A10BJ02,Slagelse
202008,P,6,6518.8,A10BK01,Aarhus
202008,P,34,5814.0,A10AB05,Syddjurs
202008,P,1,427.91,A10BH01,Esbjerg
202008,P,12,12083.2,A10BK03,Tårnby
202008,P,11,5384.17,A10AE06,Vejle
202008,P,2,633.8,A10BD20,Morsø
202008,P,-4,-881.83,A10BD08,Kolding
202008,P,5,1470.35,A10AB05,Nyborg
202008,P,6,1646.76,A10AD05,Fredensborg
202008,P,194,88882.64,A10AE06,Herning
202008,P,6,80.94,A10BB12,Frederiksberg
202008,P,4,1505.96,A10AE04,Allerød
202008,P,4,1573.76,A10BD16,Haderslev
202008,P,34,35155.69,A10BK01,København
202008,P,13,2858.83,A10BD13,Helsingør
202008,P,9,6894.0,A10BJ06,Mariagerfjord
202008,P,5,1545.85,A10BH05,København
202008,P,48,16155.52,A10AE04,Mariagerfjord
202008,P,23,14036.5,A10BJ06,Ballerup
202008,P,2,623.5,A10AE04,Vordingborg
202008,P,3,76.2,A10BB09,Aalborg
202008,P,1,263.34,A10AB01,Høje-Taastrup
202008,P,6,4600.62,A10BD07,Kalundborg
202008,P,0,13.34,A10BD08,Lemvig
202008,P,6,1952.4,A10BD20,Syddjurs
202008,P,3,718.98,A10AB01,København
202008,P,3,1407.84,A10AE06,Albertslund
202008,P,15,4091.25,A10AD05,Herlev
202008,P,4,974.67,A10BD08,Hedensted
202008,P,9,6520.5,A10BD08,Holbæk
202008,P,4,53.96,A10BB12,Rødovre
202008,P,37,12369.12,A10BK03,Aabenraa
202008,P,1,358.24,A10BD15,Holstebro
202008,P,39,13107.9,A10AE04,Næstved
202008,P,372,3926.6,A10BA02,Sorø
202008,P,2,3162.3,A10BJ02,Hørsholm
202008,P,-1,-188.45,A10AC01,Guldborgsund
202008,P,1,283.78,A10AB04,Aabenraa
202008,P,2,1847.9,A10BH05,Odense
202008,P,32,22708.66,A10BJ02,Norddjurs
202008,P,17,5767.0,A10BD20,Tønder
202008,P,3,478.58,A10AB05,Holstebro
202008,P,1,758.61,A10BD08,Randers
202008,P,9,150.0,A10BB12,Greve
202008,P,1,299.67,A10BD08,Faaborg-Midtfyn
202008,P,1,262.52,A10AB04,Rødovre
202008,P,12,12416.04,A10BK01,Herlev
202008,P,75,1537.5,A10BA02,Middelfart
202008,P,1,320.43,A10BK01,Albertslund
202008,P,6,5307.8,A10AE56,København
202008,P,38,10884.53,A10AB05,Vesthimmerland
202008,P,17,3004.58,A10AB05,Albertslund
202008,P,70,1595.3,A10BA02,Kalundborg
202008,P,10,1692.74,A10AB05,Nyborg
202008,P,17,12080.56,A10BJ02,Skanderborg
202008,P,77,51426.76,A10BJ06,Vejle
