YEAR_MONTH,SECTOR_CODE,VOLUME,VALUE,WHO_ATC_CODE,MUNICIPALITY,brick_nr
202008,P,1,238.08,A10AC01,Aabenraa,308
202008,P,1,261.11,A10AB01,Hørsholm,112
202008,P,9,6520.5,A10BD08,Glostrup,106
202008,P,9,2040.6,A10BD08,Tønder,309
202008,P,-1,-340.5,A10BK03,Frederikssund,114
202008,P,1,544.0,A10BG03,København,100
202009,P,9,2910.98,A10BK01,Herning,406
202008,P,3,789.6,A10AB01,Silkeborg,405
202008,P,12,12451.34,A10BK01,Skive,409
202008,P,3,2633.4,A10AE56,Hillerød,111
202009,P,1,335.84,A10BK01,Frederiksberg,105
202009,P,-1,-601.43,A10BH01,Svendborg,301
202008,P,8,12700.49,A10BJ02,Frederikshavn,508
202008,P,-2,-855.82,A10BH01,Gentofte,109
202008,P,7,337.7,A10BB12,Horsens,402
202008,P,2,522.0,A10AB05,København,100
202008,P,5,4943.91,A10BD20,København,100
202009,P,1,1129.21,A10BJ02,Holstebro,408
202008,P,10,4894.7,A10AE06,Aabenraa,308
202008,P,8,12664.32,A10BJ02,København,100
202009,P,9,8749.26,A10BH05,Næstved,206
202009,P,1,828.3,A10AE56,Frederikssund,114
202008,P,11,11707.07,A10BJ02,Skive,409
202009,P,36,9648.0,A10AB05,Nyborg,302
202009,P,2,214.14,A10AC01,Roskilde,202
202008,P,3,552.0,A10AC01,Næstved,206
202008,P,48,13121.23,A10AC01,Esbjerg,313
202009,P,5,2625.44,A10AD05,Horsens,402
202009,P,5,1346.65,A10AB01,Horsens,402
202009,P,7,2318.6,A10BD20,Herning,406
202009,P,1,812.73,A10AE56,Holstebro,408
202008,P,90,15335.29,A10AB05,Hillerød,111
202008,P,3,4773.69,A10BJ02,København,100
202009,P,10,4516.6,A10AE06,Assens,303
202009,P,25,8251.5,A10BK03,Slagelse,204
202009,P,0,0.0,A10BK01,København,100
202009,P,10,2388.7,A10BD07,Sønderborg,307
202009,P,1,275.43,A10BD08,Vordingborg,207
202008,P,2,1951.7,A10BH01,Ringsted,205
202009,P,20,4642.74,A10BD07,Næstved,206
202008,P,-2,-346.0,A10BB09,Sønderborg,307
202008,P,7,13174.14,A10BJ02,Næstved,206
202009,P,8,2213.44,A10BH01,Holstebro,408
202009,P,-1,-1144.88,A10BK01,Gentofte,109
202009,P,31,5428.41,A10AB05,Frederikssund,114
202008,P,2,338.36,A10AB05,Herning,406
202008,P,8,2140.4,A10AB05,København,100
202009,P,20,6478.73,A10BK03,København,100
202008,P,9,225.0,A10BA02,Vordingborg,207
202008,P,38,12771.8,A10AE04,Randers,411
202008,P,1,25.0,A10BA02,Vordingborg,207
202008,P,-2,-282.0,A10BX02,Sønderborg,307
202008,P,3,1372.77,A10AE06,Kalundborg,203
202008,P,-2,-2034.6,A10BD20,Roskilde,202
202008,P,1,296.16,A10AB05,Næstved,206
202009,P,1,685.21,A10BJ06,Hjørring,507
202009,P,7,2635.43,A10AE04,Esbjerg,313
202009,P,3,2395.99,A10BD07,Helsingør,113
202008,P,14,308.0,A10BA02,Helsingør,113
202008,P,6,1924.8,A10BK01,Bornholm,101
202008,P,3,3309.0,A10BK01,Helsingør,113
202009,P,4,1361.76,A10BH01,København,100
202009,P,14,3760.82,A10AC01,Hjørring,507
202009,P,3,828.93,A10AC01,Næstved,206
202009,P,5,1584.48,A10BK01,Frederikssund,114
202008,P,4,912.84,A10BD08,Ringsted,205
202009,P,-6,-5072.16,A10BD15,Næstved,206
202009,P,2,48.0,A10BB12,Gentofte,109
202009,P,1,347.0,A10BH02,København,100
202009,P,-1,-1130.0,A10BK01,Hørsholm,112
202009,P,1,864.0,A10BJ05,Middelfart,306
202008,P,3,891.87,A10AD01,Aabenraa,308
202008,P,10,10070.0,A10BK03,Slagelse,204
202009,P,7,1858.69,A10AD05,Vordingborg,207
202009,P,4,1165.29,A10BD08,Sønderborg,307
202009,P,10,3329.6,A10BK03,Esbjerg,313
202009,P,3,507.54,A10AB05,Roskilde,202
202009,P,25,6907.75,A10AC01,Aabenraa,308
202009,P,6,74.94,A10BB12,Tønder,309
202009,P,7,4976.79,A10BJ02,Horsens,402
202009,P,9,276.0,A10BB12,Glostrup,106
202009,P,1,297.29,A10AD01,Frederikshavn,508
202009,P,64,30723.84,A10AE04,Svendborg,301
202009,P,18,749.7,A10BA02,Herning,406
202009,P,1,749.0,A10BD07,Gentofte,109
202009,P,21,21732.02,A10BK01,København,100
202009,P,2,94.0,A10BB12,Ringsted,205
202009,P,1,297.29,A10AD01,Vejle,315
202009,P,5,5057.2,A10BD20,Helsingør,113
202009,P,31,8929.24,A10AE04,Middelfart,306
202009,P,-4,-3067.08,A10BD07,Kolding,312
202009,P,4,1376.0,A10BK03,Kalundborg,203
202009,P,7,1071.2,A10AB05,København,100
202009,P,3,61.5,A10BA02,Ballerup,115
202009,P,4,1272.83,A10BK01,Frederikssund,114
202009,P,-2,-482.18,A10BD07,Svendborg,301
202009,P,86,61470.02,A10BJ02,Herning,406
202009,P,8,2123.02,A10AB05,Silkeborg,405
202009,P,26,1866.8,A10BA02,Bornholm,101
202009,P,44,11855.5,A10AD05,Frederikshavn,508
202009,P,1,24.0,A10BB12,Hillerød,111
202009,P,3,3389.97,A10BK01,Frederikssund,114
202009,P,127,34400.0,A10AB05,Sønderborg,307
202009,P,10,10340.0,A10BK03,Assens,303
202009,P,6,5426.56,A10BH05,Hedensted,401
202009,P,81,1611.9,A10BA02,København,100
202009,P,95,1710.0,A10BA02,Frederikssund,114
202009,P,97,1762.09,A10BA02,Kolding,312
202009,P,1,320.43,A10BK01,Slagelse,204
202009,P,4,1037.84,A10AB04,Ballerup,115
202009,P,3,71.4,A10BB12,Varde,314
202009,P,4,955.48,A10BD07,Roskilde,202
202009,P,4,6344.92,A10BJ02,Frederikshavn,508
202009,P,2,538.0,A10AD05,Svendborg,301
202009,P,26,18826.02,A10BJ02,Silkeborg,405
202009,P,4,1815.52,A10BH01,Holstebro,408
202009,P,11,2079.66,A10AB05,Hjørring,507
202009,P,12,6912.96,A10AE04,Viborg,410
202009,P,3,59.4,A10BB12,Viborg,410
202009,P,-1,-497.63,A10BB07,Gentofte,109
202009,P,6,5849.04,A10BJ06,København,100
202009,P,2,512.0,A10AB01,Frederikssund,114
202009,P,30,8040.0,A10AB05,Hillerød,111
202009,P,-2,-2129.4,A10BK01,Esbjerg,313
202009,P,13,3850.08,A10AB05,Kalundborg,203
202009,P,14,4649.4,A10BH01,Glostrup,106
202009,P,7,4032.56,A10AE04,Slagelse,204
202007,P,2,1552.8,A10BD07,Kalundborg,203
202007,P,2,542.98,A10AB04,Vejle,315
202007,P,1,605.98,A10BH01,Glostrup,106
202007,P,4,2978.08,A10BD08,Holstebro,408
202007,P,32,14713.92,A10AE06,Varde,314
202007,P,5,1702.5,A10BK03,Sønderborg,307
202007,P,6,1975.92,A10BK01,Slagelse,204
202007,P,2,678.0,A10BD20,Herning,406
202007,P,21,225.75,A10BA02,Kalundborg,203
202007,P,9,3042.84,A10BK03,Ringsted,205
202007,P,2,1693.68,A10AE56,København,100
202007,P,3,2200.8,A10BD08,Hedensted,401
202007,P,-2,-1578.02,A10BD08,Ballerup,115
202007,P,8,12885.86,A10BJ02,Ringsted,205
202007,P,6,1684.0,A10BH01,Vordingborg,207
202007,P,5,2709.08,A10BH01,Hjørring,507
202007,P,5,1375.0,A10AD05,Hjørring,507
202007,P,2,1829.1,A10BD08,Lolland,209
202007,P,61,14078.77,A10BD07,Frederikshavn,508
202007,P,69,11535.39,A10AB05,Vejle,315
202007,P,1,148.0,A10BB01,Skive,409
202007,P,16,5086.8,A10BK03,Aabenraa,308
202007,P,1,27.0,A10BB09,Holstebro,408
202007,P,1,1026.27,A10BK03,Kalundborg,203
202007,P,1,363.9,A10BB07,København,100
202007,P,12,173.88,A10BB12,Frederiksberg,105
202007,P,2,1477.18,A10BD08,København,100
202007,P,9,374.85,A10BA02,København,100
202007,P,3,1063.59,A10BK03,Helsingør,113
202007,P,1,20.5,A10BA02,København,100
202007,P,2,588.14,A10AB05,Næstved,206
202007,P,2,143.64,A10BA02,København,100
202007,P,48,13825.92,A10AE04,Roskilde,202
202007,P,-4,-448.0,A10BB09,København,100
202007,P,11,11088.0,A10BK03,Varde,314
202007,P,1,722.0,A10BJ01,Frederikshavn,508
202007,P,0,0.0,A10BD08,Varde,314
202007,P,7,195.21,A10BB12,Vordingborg,207
202007,P,11,196.0,A10BB12,Tønder,309
202007,P,6,162.0,A10BB09,København,100
202007,P,7,12062.45,A10BJ02,Vordingborg,207
202007,P,12,288.0,A10BA02,Nyborg,302
202007,P,9,374.85,A10BA02,Roskilde,202
202007,P,-2,-470.0,A10BD07,Frederiksberg,105
202007,P,12,3063.0,A10AB06,Slagelse,204
202007,P,3,986.67,A10BH01,Lolland,209
202007,P,6,1542.0,A10AB06,Randers,411
202007,P,2,1170.97,A10BJ05,København,100
202007,P,2,530.0,A10AB01,København,100
202007,P,6,10281.42,A10BJ02,København,100
202007,P,-3,-2355.0,A10BD07,Svendborg,301
202007,P,13,9968.01,A10BD07,Helsingør,113
202007,P,5,135.0,A10BB09,Glostrup,106
202007,P,1,1729.88,A10BJ02,København,100
202007,P,4,1180.88,A10AE06,Randers,411
202007,P,8,2106.72,A10AB01,Vejle,315
202007,P,70,12371.8,A10AB05,København,100
202007,P,5,1338.0,A10AB05,København,100
202007,P,76,1851.4,A10BA02,København,100
202007,P,11,132.0,A10BA02,Middelfart,306
202007,P,44,30679.33,A10BJ02,Vejle,315
202007,P,7,188.3,A10BB12,Randers,411
202007,P,12,499.8,A10BA02,Aabenraa,308
202007,S,9,2574.0,A10AD05,Roskilde,202
202007,P,2,539.98,A10AE06,København,100
202007,P,2,1949.68,A10BJ06,Gentofte,109
202007,P,10,259.0,A10BB12,København,100
202007,P,27,6204.09,A10BD07,Kalundborg,203
202007,P,1,321.0,A10BK01,Middelfart,306
202007,P,5,2970.05,A10BJ06,Nyborg,302
202007,P,2,539.98,A10AE06,Gentofte,109
202007,P,8,13772.32,A10BJ02,Middelfart,306
202007,P,4,6854.28,A10BJ02,Frederikssund,114
202007,P,-1,-342.67,A10BK03,Varde,314
202007,P,1,998.09,A10BK02,København,100
202007,P,20,497.3,A10BA02,Hørsholm,112
202008,P,14,9953.58,A10BJ02,Bornholm,101
202007,P,3,36.0,A10BA02,Viborg,410
202007,P,53,14847.02,A10AD05,Vejle,315
202007,P,1,769.3,A10BH04,København,100
202007,P,1,762.32,A10BD15,Glostrup,106
202008,P,8,2614.8,A10AE04,Viborg,410
202008,P,2,588.14,A10AB05,Helsingør,113
202008,P,11,2937.67,A10AB05,Tønder,309
202008,P,7,2108.05,A10BK01,Randers,411
202007,P,43,12689.73,A10AB05,Svendborg,301
202008,P,6,3110.34,A10BH01,Horsens,402
202008,P,7,7049.0,A10BK03,Næstved,206
202008,P,5,1402.39,A10BH01,Herning,406
202007,P,25,11495.25,A10AE06,Roskilde,202
202008,P,15,4898.17,A10BK03,København,100
202008,P,13,3046.47,A10BD08,Esbjerg,313
202007,P,40,18072.8,A10AE06,Tønder,309
202007,P,16,14823.2,A10BH05,Ballerup,115
202008,P,-1,-1003.28,A10BD20,København,100
202008,P,-1,-265.0,A10AB01,Horsens,402
202008,P,23,5132.91,A10BD07,Frederiksberg,105
202007,P,7,1970.0,A10BH01,Lolland,209
202007,P,1,846.84,A10AE56,Hillerød,111
202007,P,5,857.8,A10AB06,Horsens,402
202008,P,6,997.26,A10AB05,Hillerød,111
202008,P,20,5269.4,A10AB01,Assens,303
202008,P,4,1477.76,A10AD05,Gentofte,109
202007,P,0,0.0,A10AB01,Næstved,206
202007,P,22,15326.1,A10BJ02,Helsingør,113
202008,P,6,1986.0,A10BD20,Skive,409
202007,P,2,535.2,A10AB05,Esbjerg,313
202007,P,1,171.0,A10AB05,Bornholm,101
202008,P,27,9096.78,A10AE04,Haderslev,311
202008,P,72,32614.32,A10AE06,Tønder,309
202008,P,7,7467.08,A10BJ02,Gentofte,109
202007,P,2,489.6,A10BD07,Holstebro,408
202007,P,0,0.0,A10AB01,Hedensted,401
202008,P,3,888.48,A10AB05,Vejle,315
202008,P,2,1949.68,A10BJ06,Hørsholm,112
202007,P,2,1942.9,A10BD20,Varde,314
202008,P,5,810.31,A10BX02,Thisted,504
202007,P,5,5446.45,A10BK01,Bornholm,101
202007,P,48,22525.44,A10AE06,Hjørring,507
202007,P,2,479.32,A10AB01,Hjørring,507
202007,P,19,301.87,A10BB12,Slagelse,204
202008,P,2,1360.96,A10BH05,Frederikssund,114
202008,P,5,125.65,A10BB12,København,100
202008,P,23,377.0,A10BB12,Slagelse,204
202008,P,4,3885.8,A10BD20,Ballerup,115
202008,P,13,6149.0,A10AE06,Lolland,209
202008,P,8,8133.04,A10BH05,Tønder,309
202008,P,3,567.18,A10AB05,Horsens,402
202007,P,48,11316.4,A10BD08,Sønderborg,307
202007,P,1,358.24,A10BD15,Kalundborg,203
202007,P,1,1632.01,A10BJ02,Hillerød,111
202008,P,37,26214.76,A10BJ02,Roskilde,202
202008,P,86,1763.0,A10BA02,Svendborg,301
202007,P,-1,-21.0,A10BA02,Horsens,402
202007,P,16,177.0,A10BA02,Horsens,402
202007,P,9,8360.7,A10BD08,Kalundborg,203
202008,P,2,2178.58,A10BK01,Hillerød,111
202008,P,5,1275.0,A10AB06,Varde,314
202007,P,16,11075.52,A10BJ02,Skive,409
202007,P,1,27.0,A10BB09,Frederikssund,114
202008,P,5,5038.65,A10BK03,København,100
202008,P,1,894.29,A10BD08,Holstebro,408
202008,P,10,260.0,A10BB09,Næstved,206
202008,P,3,792.0,A10BD08,Horsens,402
202008,P,2,2014.0,A10BK03,Lolland,209
202007,P,1,34.0,A10BB12,København,100
202007,P,21,283.5,A10BA02,Nyborg,302
202008,P,3,2914.35,A10BD20,Esbjerg,313
202008,P,-2,-1763.38,A10BD15,Aabenraa,308
202008,P,9,7014.45,A10BD07,Næstved,206
202008,P,80,37840.0,A10AE06,Slagelse,204
202008,P,25,17775.31,A10BJ02,Haderslev,311
202008,P,29,50080.21,A10BJ02,Horsens,402
202007,P,3,2804.13,A10BH05,Randers,411
202007,P,15,10552.14,A10BJ02,København,100
202008,P,2,669.6,A10BK02,Vordingborg,207
202008,P,15,23836.05,A10BJ02,Svendborg,301
202008,P,3,308.0,A10BB09,Randers,411
202008,P,93,31388.3,A10AE04,Slagelse,204
202008,P,16,1148.8,A10BA02,Vordingborg,207
202008,P,11,5046.83,A10AE06,Herning,406
202008,P,-2,-730.96,A10BK01,Helsingør,113
202008,P,8,574.56,A10BA02,København,100
202007,P,4,1791.8,A10BH01,København,100
202007,P,4,3899.36,A10BJ06,Roskilde,202
202007,P,1,321.0,A10BK01,Herning,406
202008,P,1,717.83,A10BJ01,Kolding,312
202008,P,-1,-1078.16,A10BK01,Horsens,402
202008,P,23,3933.0,A10AB05,Bornholm,101
202008,P,7,6945.12,A10BK03,København,100
202008,P,-1,-1043.0,A10BD20,Esbjerg,313
202007,P,60,28156.8,A10AE06,Frederiksberg,105
202007,P,1,744.52,A10BD08,Næstved,206
202008,P,182,1905.15,A10BA02,Hørsholm,112
202008,P,-1,-1064.7,A10BK01,Esbjerg,313
202008,P,-2,-657.68,A10BK01,Horsens,402
202008,P,1,275.0,A10AD05,Middelfart,306
202008,P,32,9947.29,A10AE04,Silkeborg,405
202008,P,11,8566.39,A10BD07,Haderslev,311
202008,P,1,766.0,A10BJ06,Gentofte,109
202008,P,11,2949.6,A10AB05,Viborg,410
202008,P,2,470.32,A10BD07,København,100
202008,P,1,274.46,A10AD05,Hedensted,401
202008,P,8,168.0,A10BA02,Middelfart,306
202008,P,17,17131.41,A10BK03,Sønderborg,307
202008,P,3,659.73,A10BD13,Randers,411
202008,P,1,120.98,A10BB09,Lolland,209
202008,P,4,6354.84,A10BJ02,Herning,406
202008,P,16,7508.48,A10AE06,Gentofte,109
202008,P,0,0.0,A10BK03,Middelfart,306
202008,P,1,427.91,A10BH01,Frederikshavn,508
202008,P,27,8729.01,A10BK03,København,100
202008,P,10,4654.48,A10AE06,København,100
202008,P,9,2424.84,A10AC01,København,100
202008,P,50,23650.0,A10AE06,Middelfart,306
202008,P,2,310.0,A10BX02,Hjørring,507
202008,P,133,1744.96,A10BA02,Middelfart,306
202008,P,1,881.69,A10BD15,Sønderborg,307
202008,P,21,283.5,A10BA02,Aabenraa,308
202008,P,19,12647.54,A10BJ06,København,100
202008,P,8,2409.2,A10BK01,Haderslev,311
202008,P,30,28409.76,A10BH01,Slagelse,204
202008,P,7,3311.0,A10AE06,Hillerød,111
202008,P,1,424.23,A10BH01,Gentofte,109
202008,P,4,4357.16,A10BK01,Gentofte,109
202008,P,0,0.0,A10AE04,Hørsholm,112
202008,P,29,8733.35,A10BK01,København,100
202008,P,6,1615.98,A10AB01,Lolland,209
202008,P,8,8124.92,A10BK03,Skive,409
202008,P,7,728.0,A10BB09,København,100
202008,P,5,1301.09,A10BD15,Kolding,312
202008,P,3,718.62,A10BD07,Vejle,315
202008,P,7,1200.92,A10AB06,Horsens,402
202008,P,6,1944.0,A10BK01,Viborg,410
202008,P,1,324.0,A10BK01,Holstebro,408
202008,P,3,46.5,A10BA02,Vejle,315
202008,P,1,70.0,A10BA02,Bornholm,101
202008,P,88,57317.36,A10BJ06,Herning,406
202007,P,49,18725.35,A10AE05,Slagelse,204
202008,P,-4,-3086.0,A10BD07,Sønderborg,307
202008,P,10,3376.2,A10AB05,Frederikshavn,508
202008,P,5,3889.45,A10BD07,Varde,314
202008,P,5,5008.56,A10BD20,Haderslev,311
202008,P,7,1677.27,A10BD07,Slagelse,204
202008,P,3,765.75,A10AB06,Hillerød,111
202008,P,1,713.0,A10BJ01,Glostrup,106
202007,P,1,1589.78,A10BJ02,Middelfart,306
202008,P,3,961.29,A10BK01,Frederikshavn,508
202008,P,1,113.54,A10AC01,Næstved,206
202008,P,1,707.45,A10BD07,Gentofte,109
202008,P,9,6540.52,A10BD08,Roskilde,202
202008,P,4,1288.0,A10BD20,Kalundborg,203
202007,P,5,1406.0,A10BH01,Assens,303
202008,P,21,6324.15,A10BK01,Næstved,206
202008,P,4,2837.82,A10BJ02,København,100
202008,P,3,1074.72,A10BH02,Frederikssund,114
202008,P,4,1100.0,A10AD05,Frederiksberg,105
202008,P,8,574.4,A10BA02,Hørsholm,112
202008,P,1,849.0,A10BD07,Ballerup,115
202007,P,14,4749.92,A10BK03,Nyborg,302
202007,P,1,75.8,A10BB09,Silkeborg,405
202007,P,5,1359.76,A10AC01,Kolding,312
202007,P,1,1043.0,A10BD20,Thisted,504
202007,P,3,531.99,A10AB05,Thisted,504
202008,P,3,476.4,A10BX02,Tønder,309
202008,P,1,714.12,A10BD07,Assens,303
202008,P,0,0.0,A10BD08,Frederiksberg,105
202008,P,11,1881.0,A10AB05,Holstebro,408
202007,P,17,27252.29,A10BJ02,Slagelse,204
202008,P,3,79.0,A10BB09,Vejle,315
202008,P,13,3028.75,A10BD08,Randers,411
202007,P,1,769.3,A10BH04,Hedensted,401
202007,P,50,8837.0,A10AB05,Sønderborg,307
202007,P,-1,-930.0,A10BH01,Helsingør,113
202007,P,2,2091.76,A10BJ02,København,100
202007,P,2,627.5,A10AE04,Silkeborg,405
202008,P,2,672.0,A10BD20,Horsens,402
202008,P,1,769.3,A10BH04,Randers,411
202008,P,76,1026.0,A10BA02,Roskilde,202
202008,P,6,1923.3,A10BK01,Tønder,309
202008,P,11,3697.1,A10AE04,Aabenraa,308
202008,P,6,4253.68,A10BJ02,København,100
202007,P,7,1677.27,A10BD07,Hjørring,507
202007,P,1,814.22,A10BD15,København,100
202007,P,1,155.0,A10BB01,Kolding,312
202008,P,9,5068.17,A10AE06,København,100
202008,P,10,2590.12,A10AB05,Vejle,315
202008,P,6,1584.0,A10BD08,Kolding,312
202008,P,15,4192.0,A10BH01,Slagelse,204
202008,P,2,1747.06,A10BD08,Esbjerg,313
202007,P,32,12228.8,A10AE05,Esbjerg,313
202007,P,36,12082.41,A10BK03,Glostrup,106
202008,P,54,38355.56,A10BJ02,Vejle,315
202008,P,471,4960.0,A10BA02,København,100
202008,P,3,1782.03,A10BJ06,Ringsted,205
202008,P,5,1316.0,A10AB01,Thisted,504
202008,P,8,2835.92,A10AB05,Randers,411
202008,P,7,2251.9,A10BK01,Slagelse,204
202008,P,3,788.39,A10AB05,Lolland,209
202008,P,8,2219.67,A10AC01,Lolland,209
202008,P,5,1602.15,A10BK01,Ringsted,205
202008,P,2,447.56,A10BD08,København,100
202008,P,19,6735.31,A10AB05,Vejle,315
202008,P,3,1726.44,A10BJ05,Frederikshavn,508
202007,P,3,426.0,A10BX02,Frederiksberg,105
202008,P,11,1875.44,A10AB05,Kalundborg,203
202008,P,2,2195.52,A10BK01,Kolding,312
202008,P,23,7563.32,A10BK01,Frederikssund,114
202007,P,5,3882.0,A10BD07,Varde,314
202008,P,1,716.72,A10BD07,Holstebro,408
202008,P,6,6099.78,A10BH05,Kolding,312
202008,P,3,2200.8,A10BD08,Esbjerg,313
202007,P,4,1038.53,A10AE06,Hillerød,111
202008,P,1,619.22,A10BJ06,Aabenraa,308
202008,P,5,1819.5,A10BB07,Ballerup,115
202008,P,1,31.1,A10BB12,Middelfart,306
202007,P,1,261.0,A10BG03,Lolland,209
202008,P,4,1104.0,A10AD05,Svendborg,301
202008,P,1,487.99,A10AD05,Frederiksberg,105
202008,P,4,1114.0,A10BH01,Tønder,309
202008,P,1,886.0,A10AE56,Ringsted,205
202008,P,21,5655.93,A10AB01,Randers,411
202007,P,2,1126.26,A10AE06,Frederikshavn,508
202008,P,4,2624.0,A10BJ05,Kolding,312
202008,S,1,605.98,A10BH01,Esbjerg,313
202008,P,8,8056.0,A10BK03,Varde,314
202008,P,3,1689.39,A10AE06,Viborg,410
202008,P,78,17433.0,A10AE04,Silkeborg,405
202008,P,-6,-1342.68,A10BD08,Glostrup,106
202008,P,-1,-75.8,A10BB09,Hjørring,507
202008,P,5,789.35,A10AB05,Næstved,206
202008,P,7,4373.1,A10BJ06,Svendborg,301
202007,P,0,-3.0,A10BB12,Sønderborg,307
202008,P,2,675.24,A10AB05,Hedensted,401
202008,P,10,2235.0,A10AE04,Thisted,504
202008,P,1,262.52,A10AB04,Slagelse,204
202008,P,0,0.0,A10BD08,Helsingør,113
202008,P,5,1317.8,A10AB01,Roskilde,202
202008,P,5,1363.75,A10AD05,Svendborg,301
202008,P,-3,-3009.84,A10BD20,Sønderborg,307
202008,P,55,25006.43,A10AE06,Hedensted,401
202008,P,1,3491.25,A10BJ02,Slagelse,204
202008,P,9,2394.48,A10AB04,Silkeborg,405
202008,P,12,6955.15,A10BJ05,Kolding,312
202008,P,10,416.5,A10BA02,København,100
202008,P,-1,-120.98,A10BB09,Tønder,309
202008,P,3,715.72,A10BD07,Holstebro,408
202008,P,4,3811.44,A10BD20,Skive,409
202008,P,31,17857.66,A10BJ05,Aabenraa,308
202008,P,1,324.13,A10BH01,Aabenraa,308
202008,P,6,1060.44,A10AB05,København,100
202008,P,1,539.34,A10AD05,Frederikshavn,508
202008,P,37,2656.6,A10BA02,Aabenraa,308
202008,P,53,34542.39,A10BJ06,Ballerup,115
202008,P,33,33175.43,A10BK03,Randers,411
202008,P,21,19862.16,A10BH01,Kolding,312
202008,P,1,1077.42,A10BJ02,Slagelse,204
202008,P,1,427.91,A10BH01,Esbjerg,313
202008,P,11,5384.17,A10AE06,Vejle,315
202008,P,-4,-881.83,A10BD08,Kolding,312
202008,P,5,1470.35,A10AB05,Nyborg,302
202008,P,194,88882.64,A10AE06,Herning,406
202008,P,6,80.94,A10BB12,Frederiksberg,105
202008,P,4,1573.76,A10BD16,Haderslev,311
202008,P,34,35155.69,A10BK01,København,100
202008,P,13,2858.83,A10BD13,Helsingør,113
202008,P,5,1545.85,A10BH05,København,100
202008,P,23,14036.5,A10BJ06,Ballerup,115
202008,P,2,623.5,A10AE04,Vordingborg,207
202008,P,6,4600.62,A10BD07,Kalundborg,203
202008,P,3,718.98,A10AB01,København,100
202008,P,4,974.67,A10BD08,Hedensted,401
202008,P,37,12369.12,A10BK03,Aabenraa,308
202008,P,1,358.24,A10BD15,Holstebro,408
202008,P,39,13107.9,A10AE04,Næstved,206
202008,P,2,3162.3,A10BJ02,Hørsholm,112
202008,P,1,283.78,A10AB04,Aabenraa,308
202008,P,17,5767.0,A10BD20,Tønder,309
202008,P,3,478.58,A10AB05,Holstebro,408
202008,P,1,758.61,A10BD08,Randers,411
202008,P,75,1537.5,A10BA02,Middelfart,306
202008,P,6,5307.8,A10AE56,København,100
202008,P,70,1595.3,A10BA02,Kalundborg,203
202008,P,10,1692.74,A10AB05,Nyborg,302
202008,P,77,51426.76,A10BJ06,Vejle,315
202008,P,-1,-1034.0,A10BK03,Roskilde,202
202008,P,4,287.28,A10BA02,Ballerup,115
202008,P,2,1905.72,A10BD20,Kalundborg,203
202008,P,25,5926.4,A10BD07,Næstved,206
202008,P,1,263.2,A10AB01,Kolding,312
202008,P,4,1091.0,A10AD05,Vejle,315
202008,P,3,2862.0,A10BK01,Varde,314
202008,P,1,247.03,A10AE06,Assens,303
202008,P,0,0.0,A10BD07,Assens,303
202008,P,1,369.08,A10BH03,København,100
202008,P,49,661.5,A10BA02,Haderslev,311
202008,P,76,24749.04,A10BK03,Herning,406
202008,P,2,1949.68,A10BJ06,Svendborg,301
202008,P,-1,-328.84,A10BK01,Vordingborg,207
202008,P,1,984.75,A10BD20,Frederikshavn,508
202008,P,1,766.0,A10BJ06,Lolland,209
202008,P,0,0.0,A10BD07,Middelfart,306
202008,P,18,10969.35,A10BJ06,Tønder,309
202008,P,-1,-939.23,A10BD08,København,100
202008,P,1,137.85,A10BX02,Frederiksberg,105
202008,P,5,359.0,A10BA02,Helsingør,113
202008,P,2,645.6,A10BK01,Kalundborg,203
202008,P,2,672.0,A10BD20,København,100
202008,P,10,10564.2,A10BJ02,København,100
202008,P,1,135.0,A10BX02,Vordingborg,207
202008,S,4,6964.0,A10BJ02,Næstved,206
202008,P,16,7477.1,A10AE06,Nyborg,302
202008,S,2,662.98,A10BK03,Kolding,312
202008,P,6,1692.0,A10AB05,Bornholm,101
202008,P,-1,-717.83,A10BJ01,Esbjerg,313
202008,S,1,1741.0,A10BJ02,Sønderborg,307
202008,P,8,2678.4,A10BK02,Holstebro,408
202008,P,-2,-1202.86,A10BH01,København,100
202008,P,2,522.22,A10AB01,Tønder,309
202008,P,2,368.0,A10AC01,Roskilde,202
202008,P,165,106051.7,A10BJ06,Slagelse,204
202008,P,11,6330.28,A10BJ05,Slagelse,204
202008,P,3,1857.66,A10BJ06,Varde,314
202008,P,26,351.0,A10BA02,Middelfart,306
202008,P,8,13772.32,A10BJ02,Kolding,312
202008,P,55,24901.05,A10AE06,Hillerød,111
202009,P,4,49.96,A10BB12,Thisted,504
202008,P,31,17982.45,A10BJ05,Sønderborg,307
202008,P,4,142.0,A10BB09,Bornholm,101
202009,P,10,3190.19,A10BK01,Randers,411
202008,P,7,1960.0,A10BH01,Herning,406
202008,P,52,11604.84,A10BD07,Tønder,309
202008,P,4,6919.52,A10BJ02,København,100
202009,P,13,4608.37,A10AB05,Kalundborg,203
202009,P,12,3060.0,A10AB06,Silkeborg,405
202008,P,2,669.6,A10BK02,Horsens,402
202008,P,9,15624.51,A10BJ02,Assens,303
202009,P,1,321.17,A10BH01,Middelfart,306
202009,P,136,2481.33,A10BA02,Esbjerg,313
202008,P,10,10067.74,A10BK03,Randers,411
202009,P,55,1099.6,A10BA02,Svendborg,301
202102,P,0,0.0,A10AD05,Vejle,315
202102,P,3,3120.0,A10BK03,Hjørring,507
202102,P,5,1688.1,A10AB05,Hørsholm,112
